Date,Open,High,Low,Close,Adj Close,Volume,Returns
02/09/2015,49.939999,49.939999,49.939999,49.939999,45.569828,0,1.046698215
03/09/2015,50.049999,50.049999,50.049999,50.049999,45.670197,0,0.220010989
04/09/2015,49.330002,49.330002,49.330002,49.330002,45.01321,0,-1.448993849
08/09/2015,50.200001,50.200001,50.200001,50.200001,45.807083,0,1.748272757
09/09/2015,49.98,49.98,49.98,49.98,45.606327,0,-0.439227292
10/09/2015,50.240002,50.240002,50.240002,50.240002,45.843575,0,0.518860113
11/09/2015,48.509998,48.509998,48.509998,48.509998,44.531765,0,-2.903230327
14/09/2015,48.290001,48.290001,48.290001,48.290001,44.329803,0,-0.454554994
15/09/2015,48.580002,48.580002,48.580002,48.580002,44.596027,0,0.598756954
16/09/2015,49.060001,49.060001,49.060001,49.060001,45.036659,0,0.983202823
17/09/2015,49.02,49.02,49.02,49.02,44.999939,0,-0.081566836
18/09/2015,48.279999,48.279999,48.279999,48.279999,44.320629,0,-1.521089964
21/09/2015,48.439999,48.439999,48.439999,48.439999,44.467499,0,0.33083282
22/09/2015,47.75,47.75,47.75,47.75,43.834095,0,-1.434662355
23/09/2015,47.68,47.68,47.68,47.68,43.769833,0,-0.146710343
24/09/2015,47.619999,47.619999,47.619999,47.619999,43.714756,0,-0.125912479
25/09/2015,47.52,47.52,47.52,47.52,43.622955,0,-0.210220838
28/09/2015,46.720001,46.720001,46.720001,46.720001,42.888569,0,-1.697816908
29/09/2015,46.68,46.68,46.68,46.68,42.851841,0,-0.08567256
30/09/2015,47.369999,47.369999,47.369999,47.369999,43.485256,0,1.467333016
01/10/2015,47.389999,47.389999,47.389999,47.389999,43.503616,0,0.042212296
02/10/2015,47.93,47.93,47.93,47.93,43.999336,0,1.133048182
05/10/2015,48.650002,48.650002,48.650002,48.650002,44.660278,0,1.490992831
06/10/2015,48.610001,48.610001,48.610001,48.610001,44.623569,0,-0.082229884
07/10/2015,48.889999,48.889999,48.889999,48.889999,44.880611,0,0.574370285
08/10/2015,49.23,49.23,49.23,49.23,45.192722,0,0.693018097
09/10/2015,49.279999,49.279999,49.279999,49.279999,45.238613,0,0.101493589
12/10/2015,49.34,49.34,49.34,49.34,45.293701,0,0.121697998
13/10/2015,49.080002,49.080002,49.080002,49.080002,45.055027,0,-0.528340709
14/10/2015,48.75,48.75,48.75,48.75,44.752083,0,-0.674657383
15/10/2015,49.029999,49.029999,49.029999,49.029999,45.009121,0,0.5727167
16/10/2015,48.91,48.91,48.91,48.91,44.89896,0,-0.245052622
19/10/2015,48.970001,48.970001,48.970001,48.970001,44.954044,0,0.12260916
20/10/2015,49.130001,49.130001,49.130001,49.130001,45.100922,0,0.326196626
21/10/2015,48.73,48.73,48.73,48.73,44.733727,0,-0.817495363
22/10/2015,49.029999,49.029999,49.029999,49.029999,45.009121,0,0.613742199
23/10/2015,49.389999,49.389999,49.389999,49.389999,45.3396,0,0.731566469
26/10/2015,49.290001,49.290001,49.290001,49.290001,45.247803,0,-0.202670633
27/10/2015,48.950001,48.950001,48.950001,48.950001,44.935688,0,-0.692180448
28/10/2015,49.43,49.43,49.43,49.43,45.376312,0,0.975789477
29/10/2015,49.279999,49.279999,49.279999,49.279999,45.238613,0,-0.30392147
30/10/2015,49.25,49.25,49.25,49.25,45.211079,0,-0.060882465
02/11/2015,49.709999,49.709999,49.709999,49.709999,45.633354,0,0.929672909
03/11/2015,49.880001,49.880001,49.880001,49.880001,45.78941,0,0.341394517
04/11/2015,49.639999,49.639999,49.639999,49.639999,45.569096,0,-0.482307421
05/11/2015,49.700001,49.700001,49.700001,49.700001,45.624172,0,0.120789633
06/11/2015,49.75,49.75,49.75,49.75,45.670074,0,0.100558372
09/11/2015,49.349998,49.349998,49.349998,49.349998,45.302883,0,-0.807257467
10/11/2015,49.419998,49.419998,49.419998,49.419998,45.367138,0,0.141733751
11/11/2015,49.139999,49.139999,49.139999,49.139999,45.110104,0,-0.568175346
12/11/2015,48.529999,48.529999,48.529999,48.529999,44.550125,0,-1.249129714
13/11/2015,47.889999,47.889999,47.889999,47.889999,43.962605,0,-1.327557355
16/11/2015,48.389999,48.389999,48.389999,48.389999,44.421608,0,1.038663152
17/11/2015,48.48,48.48,48.48,48.48,44.50423,0,0.185822311
18/11/2015,48.990002,48.990002,48.990002,48.990002,44.972404,0,1.046481638
19/11/2015,48.779999,48.779999,48.779999,48.779999,44.779621,0,-0.429590968
20/11/2015,49.060001,49.060001,49.060001,49.060001,45.036659,0,0.572365504
23/11/2015,49.02,49.02,49.02,49.02,44.999939,0,-0.081566836
24/11/2015,49.240002,49.240002,49.240002,49.240002,45.201908,0,0.447816412
25/11/2015,49.439999,49.439999,49.439999,49.439999,45.385494,0,0.405324024
27/11/2015,49.470001,49.470001,49.470001,49.470001,45.413036,0,0.060666182
30/11/2015,49.450001,49.450001,49.450001,49.450001,45.394676,0,-0.040437095
01/12/2015,49.849998,49.849998,49.849998,49.849998,45.761871,0,0.805640403
02/12/2015,49.450001,49.450001,49.450001,49.450001,45.394676,0,-0.805640403
03/12/2015,49.02,49.02,49.02,49.02,44.999939,0,-0.873369523
04/12/2015,49.509998,49.509998,49.509998,49.509998,45.44976,0,0.994640587
07/12/2015,49.040001,49.040001,49.040001,49.040001,45.018307,0,-0.953831082
08/12/2015,48.77,48.77,48.77,48.77,44.770443,0,-0.552106204
09/12/2015,48.490002,48.490002,48.490002,48.490002,44.513405,0,-0.575778746
10/12/2015,48.580002,48.580002,48.580002,48.580002,44.596027,0,0.185439458
11/12/2015,47.470001,47.470001,47.470001,47.470001,43.86327,0,-1.656747873
14/12/2015,47.299999,47.299999,47.299999,47.299999,43.706196,0,-0.358741867
15/12/2015,47.650002,47.650002,47.650002,47.650002,44.029606,0,0.737239434
16/12/2015,48.029999,48.029999,48.029999,48.029999,44.38073,0,0.794309494
17/12/2015,47.52,47.52,47.52,47.52,43.909481,0,-1.067510135
18/12/2015,47.040001,47.040001,47.040001,47.040001,43.46595,0,-1.015239191
21/12/2015,47.279999,47.279999,47.279999,47.279999,43.68771,0,0.508895389
22/12/2015,47.599998,47.599998,47.599998,47.599998,43.983402,0,0.674550863
23/12/2015,48.09,48.09,48.09,48.09,44.436169,0,1.024141946
24/12/2015,48.02,48.02,48.02,48.02,44.37149,0,-0.145660886
28/12/2015,47.880001,47.880001,47.880001,47.880001,44.242123,0,-0.291980177
29/12/2015,48.299999,48.299999,48.299999,48.299999,44.630215,0,0.873375171
30/12/2015,48.119999,48.119999,48.119999,48.119999,44.463886,0,-0.373378689
31/12/2015,47.75,47.75,47.75,47.75,44.122005,0,-0.771867153
04/01/2016,47.189999,47.189999,47.189999,47.189999,43.604553,0,-1.179706609
05/01/2016,47.110001,47.110001,47.110001,47.110001,43.530628,0,-0.169678922
06/01/2016,46.5,46.5,46.5,46.5,42.966972,0,-1.303305476
07/01/2016,45.880001,45.880001,45.880001,45.880001,42.394081,0,-1.34229741
08/01/2016,45.220001,45.220001,45.220001,45.220001,41.784237,0,-1.448959029
11/01/2016,45.060001,45.060001,45.060001,45.060001,41.636387,0,-0.354469069
12/01/2016,45.360001,45.360001,45.360001,45.360001,41.913593,0,0.663571714
13/01/2016,44.549999,44.549999,44.549999,44.549999,41.165131,0,-1.801862653
14/01/2016,44.75,44.75,44.75,44.75,41.349945,0,0.44795283
15/01/2016,44.080002,44.080002,44.080002,44.080002,40.73085,0,-1.508530078
19/01/2016,43.860001,43.860001,43.860001,43.860001,40.527557,0,-0.50036281
20/01/2016,43.490002,43.490002,43.490002,43.490002,40.185677,0,-0.847152388
21/01/2016,43.5,43.5,43.5,43.5,40.194912,0,0.022978185
22/01/2016,44.380001,44.380001,44.380001,44.380001,41.008053,0,2.00280416
25/01/2016,43.849998,43.849998,43.849998,43.849998,40.518322,0,-1.201419518
26/01/2016,44.439999,44.439999,44.439999,44.439999,41.063492,0,1.336518737
27/01/2016,44.119999,44.119999,44.119999,44.119999,40.767815,0,-0.722653218
28/01/2016,44.189999,44.189999,44.189999,44.189999,40.832489,0,0.158514149
29/01/2016,45.200001,45.200001,45.200001,45.200001,41.765747,0,2.259849029
01/02/2016,45.330002,45.330002,45.330002,45.330002,41.885876,0,0.287212796
02/02/2016,44.599998,44.599998,44.599998,44.599998,41.211338,0,-1.623526912
03/02/2016,44.790001,44.790001,44.790001,44.790001,41.386902,0,0.425104129
04/02/2016,44.950001,44.950001,44.950001,44.950001,41.534748,0,0.356592414
05/02/2016,44.259998,44.259998,44.259998,44.259998,40.897163,0,-1.546968176
08/02/2016,43.5,43.5,43.5,43.5,40.194912,0,-1.732027589
09/02/2016,43.360001,43.360001,43.360001,43.360001,40.065556,0,-0.322340787
10/02/2016,43.41,43.41,43.41,43.41,40.111748,0,0.11522464
11/02/2016,42.869999,42.869999,42.869999,42.869999,39.612782,0,-1.251741503
12/02/2016,43.369999,43.369999,43.369999,43.369999,40.074795,0,1.159573912
16/02/2016,44.189999,44.189999,44.189999,44.189999,40.832489,0,1.873048048
17/02/2016,44.990002,44.990002,44.990002,44.990002,41.571709,0,1.794180025
18/02/2016,45.080002,45.080002,45.080002,45.080002,41.654865,0,0.199830472
19/02/2016,44.990002,44.990002,44.990002,44.990002,41.571709,0,-0.199830472
22/02/2016,45.43,45.43,45.43,45.43,41.978275,0,0.973235875
23/02/2016,45.009998,45.009998,45.009998,45.009998,41.590191,0,-0.928787636
24/02/2016,45.200001,45.200001,45.200001,45.200001,41.765747,0,0.421220764
25/02/2016,45.57,45.57,45.57,45.57,42.107639,0,0.815261932
26/02/2016,45.73,45.73,45.73,45.73,42.255478,0,0.350482904
29/02/2016,45.52,45.52,45.52,45.52,42.061432,0,-0.460278591
01/03/2016,46.389999,46.389999,46.389999,46.389999,42.865341,0,1.893238101
02/03/2016,46.540001,46.540001,46.540001,46.540001,43.003937,0,0.322807233
03/03/2016,46.990002,46.990002,46.990002,46.990002,43.41975,0,0.962273708
04/03/2016,47.189999,47.189999,47.189999,47.189999,43.604553,0,0.424716479
07/03/2016,47.41,47.41,47.41,47.41,43.807838,0,0.465117964
08/03/2016,46.880001,46.880001,46.880001,46.880001,43.318108,0,-1.124200494
09/03/2016,47.040001,47.040001,47.040001,47.040001,43.46595,0,0.340712676
10/03/2016,47.07,47.07,47.07,47.07,43.493668,0,0.063749132
11/03/2016,47.84,47.84,47.84,47.84,44.205162,0,1.622620531
14/03/2016,47.779999,47.779999,47.779999,47.779999,44.149719,0,-0.125500723
15/03/2016,47.400002,47.400002,47.400002,47.400002,43.798599,0,-0.798473179
16/03/2016,47.84,47.84,47.84,47.84,44.205162,0,0.923973903
17/03/2016,48.23,48.23,48.23,48.23,44.565529,0,0.811909822
18/03/2016,48.400002,48.400002,48.400002,48.400002,44.722618,0,0.351870136
21/03/2016,48.299999,48.299999,48.299999,48.299999,44.630215,0,-0.206827316
22/03/2016,48.32,48.32,48.32,48.32,44.648693,0,0.041393876
23/03/2016,47.91,47.91,47.91,47.91,44.269848,0,-0.852122152
24/03/2016,47.509998,47.509998,47.509998,47.509998,43.900238,0,-0.838407178
28/03/2016,47.689999,47.689999,47.689999,47.689999,44.066563,0,0.378154477
29/03/2016,48.16,48.16,48.16,48.16,44.500847,0,0.980693645
30/03/2016,48.360001,48.360001,48.360001,48.360001,44.685658,0,0.414437733
31/03/2016,48.220001,48.220001,48.220001,48.220001,44.556293,0,-0.289919907
01/04/2016,48.189999,48.189999,48.189999,48.189999,44.528572,0,-0.06223504
04/04/2016,48.02,48.02,48.02,48.02,44.37149,0,-0.353390448
05/04/2016,47.419998,47.419998,47.419998,47.419998,43.817081,0,-1.257342755
06/04/2016,47.66,47.66,47.66,47.66,44.038834,0,0.504811704
07/04/2016,47.110001,47.110001,47.110001,47.110001,43.530628,0,-1.160705328
08/04/2016,47.360001,47.360001,47.360001,47.360001,43.761635,0,0.529273801
11/04/2016,47.439999,47.439999,47.439999,47.439999,43.835552,0,0.168765733
12/04/2016,47.75,47.75,47.75,47.75,44.122005,0,0.651345996
13/04/2016,48.27,48.27,48.27,48.27,44.602497,0,1.083120641
14/04/2016,47.900002,47.900002,47.900002,47.900002,44.260605,0,-0.769484025
15/04/2016,47.849998,47.849998,47.849998,47.849998,44.214405,0,-0.104436279
18/04/2016,48.09,48.09,48.09,48.09,44.436169,0,0.500311397
19/04/2016,48.34,48.34,48.34,48.34,44.667179,0,0.518522643
20/04/2016,48.52,48.52,48.52,48.52,44.8335,0,0.371664647
21/04/2016,48.259998,48.259998,48.259998,48.259998,44.593254,0,-0.537303586
22/04/2016,48.330002,48.330002,48.330002,48.330002,44.657936,0,0.144943751
25/04/2016,48.200001,48.200001,48.200001,48.200001,44.537819,0,-0.269333608
26/04/2016,48.5,48.5,48.5,48.5,44.815014,0,0.620452379
27/04/2016,48.669998,48.669998,48.669998,48.669998,44.972099,0,0.349905805
28/04/2016,48.400002,48.400002,48.400002,48.400002,44.722618,0,-0.556290608
29/04/2016,48.07,48.07,48.07,48.07,44.41769,0,-0.684155566
02/05/2016,48.279999,48.279999,48.279999,48.279999,44.611732,0,0.435906025
03/05/2016,47.779999,47.779999,47.779999,47.779999,44.149719,0,-1.04103114
04/05/2016,47.610001,47.610001,47.610001,47.610001,43.992641,0,-0.356419243
05/05/2016,47.450001,47.450001,47.450001,47.450001,43.844799,0,-0.336626704
06/05/2016,47.560001,47.560001,47.560001,47.560001,43.946445,0,0.23156306
09/05/2016,47.639999,47.639999,47.639999,47.639999,44.020355,0,0.168040709
10/05/2016,48.040001,48.040001,48.040001,48.040001,44.389977,0,0.836156013
11/05/2016,47.459999,47.459999,47.459999,47.459999,43.854038,0,-1.214689947
12/05/2016,47.310001,47.310001,47.310001,47.310001,43.715439,0,-0.316546634
13/05/2016,47.080002,47.080002,47.080002,47.080002,43.502911,0,-0.487347951
16/05/2016,47.419998,47.419998,47.419998,47.419998,43.817081,0,0.719586313
17/05/2016,47.240002,47.240002,47.240002,47.240002,43.650757,0,-0.38030939
18/05/2016,47.290001,47.290001,47.290001,47.290001,43.696957,0,0.105784118
19/05/2016,47.189999,47.189999,47.189999,47.189999,43.604553,0,-0.21168943
20/05/2016,47.529999,47.529999,47.529999,47.529999,43.918713,0,0.717892198
23/05/2016,47.549999,47.549999,47.549999,47.549999,43.937195,0,0.042073438
24/05/2016,48.009998,48.009998,48.009998,48.009998,44.362247,0,0.962758707
25/05/2016,48.41,48.41,48.41,48.41,44.731865,0,0.829729625
26/05/2016,48.349998,48.349998,48.349998,48.349998,44.676418,0,-0.12403103
27/05/2016,48.470001,48.470001,48.470001,48.470001,44.7873,0,0.24788162
31/05/2016,48.52,48.52,48.52,48.52,44.8335,0,0.103101075
01/06/2016,48.57,48.57,48.57,48.57,44.8797,0,0.102994886
02/06/2016,48.830002,48.830002,48.830002,48.830002,45.119953,0,0.533898882
03/06/2016,48.880001,48.880001,48.880001,48.880001,45.166142,0,0.102316983
06/06/2016,49.080002,49.080002,49.080002,49.080002,45.350956,0,0.408352148
07/06/2016,49.349998,49.349998,49.349998,49.349998,45.600441,0,0.54861307
08/06/2016,49.540001,49.540001,49.540001,49.540001,45.776001,0,0.384257063
09/06/2016,49.27,49.27,49.27,49.27,45.526516,0,-0.546503271
10/06/2016,48.48,48.48,48.48,48.48,44.796543,0,-1.616395418
13/06/2016,47.990002,47.990002,47.990002,47.990002,44.343773,0,-1.015867823
14/06/2016,47.669998,47.669998,47.669998,47.669998,44.048077,0,-0.669059654
15/06/2016,47.77,47.77,47.77,47.77,44.140488,0,0.209576001
16/06/2016,47.740002,47.740002,47.740002,47.740002,44.112762,0,-0.062832816
17/06/2016,47.970001,47.970001,47.970001,47.970001,44.325287,0,0.48061985
20/06/2016,48.669998,48.669998,48.669998,48.669998,44.972099,0,1.448694841
21/06/2016,48.650002,48.650002,48.650002,48.650002,44.953617,0,-0.041105039
22/06/2016,48.630001,48.630001,48.630001,48.630001,44.935143,0,-0.041104139
23/06/2016,49.290001,49.290001,49.290001,49.290001,45.544998,0,1.34806208
24/06/2016,46.93,46.93,46.93,46.93,43.364311,0,-4.906402866
27/06/2016,45.779999,45.779999,45.779999,45.779999,42.301685,0,-2.480985585
28/06/2016,46.709999,46.709999,46.709999,46.709999,43.161022,0,2.011089967
29/06/2016,47.400002,47.400002,47.400002,47.400002,43.798599,0,1.466401113
30/06/2016,47.919998,47.919998,47.919998,47.919998,44.279091,0,1.09107486
01/07/2016,48.029999,48.029999,48.029999,48.029999,44.38073,0,0.229278705
05/07/2016,47.23,47.23,47.23,47.23,43.641518,0,-1.679642126
06/07/2016,47.34,47.34,47.34,47.34,43.743156,0,0.232622132
07/07/2016,47.32,47.32,47.32,47.32,43.72467,0,-0.042269257
08/07/2016,47.950001,47.950001,47.950001,47.950001,44.306801,0,1.322571301
11/07/2016,48.259998,48.259998,48.259998,48.259998,44.593254,0,0.644440527
12/07/2016,48.860001,48.860001,48.860001,48.860001,45.147667,0,1.235601434
13/07/2016,48.830002,48.830002,48.830002,48.830002,45.119953,0,-0.06140408
14/07/2016,49.060001,49.060001,49.060001,49.060001,45.33247,0,0.469898725
15/07/2016,48.880001,48.880001,48.880001,48.880001,45.166142,0,-0.367581742
18/07/2016,49.049999,49.049999,49.049999,49.049999,45.323227,0,0.347190304
19/07/2016,48.91,48.91,48.91,48.91,45.193867,0,-0.28582466
20/07/2016,49.18,49.18,49.18,49.18,45.443359,0,0.550530154
21/07/2016,49.07,49.07,49.07,49.07,45.341709,0,-0.223935598
22/07/2016,49.119999,49.119999,49.119999,49.119999,45.387909,0,0.101841064
25/07/2016,49.110001,49.110001,49.110001,49.110001,45.37867,0,-0.020357713
26/07/2016,49.330002,49.330002,49.330002,49.330002,45.581955,0,0.446974366
27/07/2016,49.330002,49.330002,49.330002,49.330002,45.581955,0,0
28/07/2016,49.34,49.34,49.34,49.34,45.591194,0,0.020266932
29/07/2016,49.57,49.57,49.57,49.57,45.803722,0,0.465077036
01/08/2016,49.400002,49.400002,49.400002,49.400002,45.646637,0,-0.343541909
02/08/2016,49.080002,49.080002,49.080002,49.080002,45.350956,0,-0.649867828
03/08/2016,49.27,49.27,49.27,49.27,45.526516,0,0.386366862
04/08/2016,49.16,49.16,49.16,49.16,45.424877,0,-0.223501893
05/08/2016,49.549999,49.549999,49.549999,49.549999,45.78524,0,0.790186192
08/08/2016,49.57,49.57,49.57,49.57,45.803722,0,0.040358576
09/08/2016,49.59,49.59,49.59,49.59,45.822201,0,0.040335747
10/08/2016,49.619999,49.619999,49.619999,49.619999,45.849918,0,0.06046986
11/08/2016,49.860001,49.860001,49.860001,49.860001,46.071693,0,0.482531644
12/08/2016,49.82,49.82,49.82,49.82,46.034725,0,-0.080272369
15/08/2016,50.02,50.02,50.02,50.02,46.219521,0,0.400623831
16/08/2016,49.880001,49.880001,49.880001,49.880001,46.090168,0,-0.280258955
17/08/2016,49.709999,49.709999,49.709999,49.709999,45.933083,0,-0.34140318
18/08/2016,50.029999,50.029999,50.029999,50.029999,46.228767,0,0.641664668
19/08/2016,49.959999,49.959999,49.959999,49.959999,46.164089,0,-0.140006519
22/08/2016,49.919998,49.919998,49.919998,49.919998,46.127129,0,-0.080094299
23/08/2016,50.400002,50.400002,50.400002,50.400002,46.570663,0,0.956953505
24/08/2016,50.240002,50.240002,50.240002,50.240002,46.422813,0,-0.317979564
25/08/2016,50.169998,50.169998,50.169998,50.169998,46.358139,0,-0.139412259
26/08/2016,49.990002,49.990002,49.990002,49.990002,46.191814,0,-0.359427906
29/08/2016,50.029999,50.029999,50.029999,50.029999,46.228767,0,0.079967041
30/08/2016,49.860001,49.860001,49.860001,49.860001,46.071693,0,-0.340353995
31/08/2016,49.740002,49.740002,49.740002,49.740002,45.960808,0,-0.240969337
01/09/2016,49.790001,49.790001,49.790001,49.790001,46.007011,0,0.100476459
02/09/2016,50.110001,50.110001,50.110001,50.110001,46.3027,0,0.640647681
06/09/2016,50.349998,50.349998,50.349998,50.349998,46.524456,0,0.477783509
07/09/2016,50.459999,50.459999,50.459999,50.459999,46.626099,0,0.218233891
08/09/2016,50.360001,50.360001,50.360001,50.360001,46.533699,0,-0.198368894
09/09/2016,49.389999,49.389999,49.389999,49.389999,45.637398,0,-1.944924782
12/09/2016,49.810001,49.810001,49.810001,49.810001,46.025486,0,0.846777457
13/09/2016,49.119999,49.119999,49.119999,49.119999,45.387909,0,-1.394953855
14/09/2016,49.049999,49.049999,49.049999,49.049999,45.323227,0,-0.14261096
15/09/2016,49.389999,49.389999,49.389999,49.389999,45.637398,0,0.690787358
16/09/2016,47.700001,47.700001,47.700001,47.700001,44.328003,0,-2.911091273
19/09/2016,47.91,47.91,47.91,47.91,44.523155,0,0.439279168
20/09/2016,47.810001,47.810001,47.810001,47.810001,44.430225,0,-0.208940984
21/09/2016,48.439999,48.439999,48.439999,48.439999,45.015682,0,1.309093687
22/09/2016,48.77,48.77,48.77,48.77,45.322357,0,0.67895248
23/09/2016,48.540001,48.540001,48.540001,48.540001,45.108624,0,-0.472699501
26/09/2016,48.200001,48.200001,48.200001,48.200001,44.79266,0,-0.702916103
27/09/2016,48.52,48.52,48.52,48.52,45.090034,0,0.661695977
28/09/2016,48.75,48.75,48.75,48.75,45.303772,0,0.472904965
29/09/2016,48.34,48.34,48.34,48.34,44.922764,0,-0.844563654
30/09/2016,48.77,48.77,48.77,48.77,45.322357,0,0.885578316
03/10/2016,48.650002,48.650002,48.650002,48.650002,45.210846,0,-0.246342895
04/10/2016,48.610001,48.610001,48.610001,48.610001,45.173672,0,-0.082257455
05/10/2016,48.830002,48.830002,48.830002,48.830002,45.378124,0,0.451569944
06/10/2016,48.610001,48.610001,48.610001,48.610001,45.173672,0,-0.451569944
07/10/2016,48.34,48.34,48.34,48.34,44.922764,0,-0.556977967
10/10/2016,48.490002,48.490002,48.490002,48.490002,45.06216,0,0.309821035
11/10/2016,47.889999,47.889999,47.889999,47.889999,44.504566,0,-1.245107929
12/10/2016,48.029999,48.029999,48.029999,48.029999,44.634674,0,0.291921027
13/10/2016,47.860001,47.860001,47.860001,47.860001,44.4767,0,-0.354554438
14/10/2016,47.830002,47.830002,47.830002,47.830002,44.448814,0,-0.06271766
17/10/2016,47.689999,47.689999,47.689999,47.689999,44.31871,0,-0.293134442
18/10/2016,48.150002,48.150002,48.150002,48.150002,44.746193,0,0.959943296
19/10/2016,48.34,48.34,48.34,48.34,44.922764,0,0.393829111
20/10/2016,48.189999,48.189999,48.189999,48.189999,44.78336,0,-0.310801774
21/10/2016,48.049999,48.049999,48.049999,48.049999,44.653259,0,-0.290934727
24/10/2016,48.220001,48.220001,48.220001,48.220001,44.811245,0,0.353181781
25/10/2016,48,48,48,48,44.606792,0,-0.457297796
26/10/2016,47.91,47.91,47.91,47.91,44.523155,0,-0.18767435
27/10/2016,47.57,47.57,47.57,47.57,44.207188,0,-0.712199063
28/10/2016,47.509998,47.509998,47.509998,47.509998,44.151432,0,-0.126203889
31/10/2016,47.509998,47.509998,47.509998,47.509998,44.151432,0,0
01/11/2016,47.330002,47.330002,47.330002,47.330002,43.984158,0,-0.379583777
02/11/2016,47.099998,47.099998,47.099998,47.099998,43.77042,0,-0.487127686
03/11/2016,47.09,47.09,47.09,47.09,43.76112,0,-0.021249483
04/11/2016,46.889999,46.889999,46.889999,46.889999,43.57526,0,-0.425619382
07/11/2016,47.560001,47.560001,47.560001,47.560001,44.197899,0,1.41876959
08/11/2016,47.549999,47.549999,47.549999,47.549999,44.188602,0,-0.021037149
09/11/2016,48.029999,48.029999,48.029999,48.029999,44.634674,0,1.004411839
10/11/2016,48.540001,48.540001,48.540001,48.540001,45.108624,0,1.056244682
11/11/2016,48.630001,48.630001,48.630001,48.630001,45.192257,0,0.185231911
14/11/2016,49.150002,49.150002,49.150002,49.150002,45.675499,0,1.063626036
15/11/2016,49.220001,49.220001,49.220001,49.220001,45.740551,0,0.142320765
16/11/2016,49.200001,49.200001,49.200001,49.200001,45.721962,0,-0.040648348
17/11/2016,49.709999,49.709999,49.709999,49.709999,46.195911,0,1.031253629
18/11/2016,49.549999,49.549999,49.549999,49.549999,46.047222,0,-0.322385253
21/11/2016,49.869999,49.869999,49.869999,49.869999,46.344604,0,0.643743153
22/11/2016,50.209999,50.209999,50.209999,50.209999,46.660564,0,0.679448728
23/11/2016,50.27,50.27,50.27,50.27,46.716328,0,0.119438558
25/11/2016,50.220001,50.220001,50.220001,50.220001,46.669857,0,-0.099524365
28/11/2016,49.939999,49.939999,49.939999,49.939999,46.409653,0,-0.55910195
29/11/2016,50.130001,50.130001,50.130001,50.130001,46.586224,0,0.379739872
30/11/2016,50.099998,50.099998,50.099998,50.099998,46.558338,0,-0.05987682
01/12/2016,50.009998,50.009998,50.009998,50.009998,46.474701,0,-0.179800689
02/12/2016,50,50,50,50,46.465416,0,-0.019980608
05/12/2016,50.279999,50.279999,50.279999,50.279999,46.725616,0,0.558424283
06/12/2016,50.48,50.48,50.48,50.48,46.911484,0,0.396997011
07/12/2016,51.080002,51.080002,51.080002,51.080002,47.469059,0,1.181560243
08/12/2016,51.259998,51.259998,51.259998,51.259998,47.63633,0,0.351759609
09/12/2016,50.360001,50.360001,50.360001,50.360001,47.089329,0,-1.154929057
12/12/2016,50.200001,50.200001,50.200001,50.200001,46.939724,0,-0.318210429
13/12/2016,50.48,50.48,50.48,50.48,47.201538,0,0.556216625
14/12/2016,49.91,49.91,49.91,49.91,46.668552,0,-1.135594368
15/12/2016,49.98,49.98,49.98,49.98,46.734009,0,0.140161062
16/12/2016,49.919998,49.919998,49.919998,49.919998,46.677906,0,-0.120119594
19/12/2016,49.880001,49.880001,49.880001,49.880001,46.640507,0,-0.080153532
20/12/2016,50.060001,50.060001,50.060001,50.060001,46.808815,0,0.360212741
21/12/2016,49.98,49.98,49.98,49.98,46.734009,0,-0.159939614
22/12/2016,49.689999,49.689999,49.689999,49.689999,46.462845,0,-0.581918281
23/12/2016,49.779999,49.779999,49.779999,49.779999,46.546997,0,0.180952943
27/12/2016,49.900002,49.900002,49.900002,49.900002,46.65921,0,0.24078451
28/12/2016,49.549999,49.549999,49.549999,49.549999,46.331936,0,-0.703884973
29/12/2016,49.59,49.59,49.59,49.59,46.369339,0,0.080695766
30/12/2016,49.48,49.48,49.48,49.48,46.266487,0,-0.222056728
03/01/2017,49.689999,49.689999,49.689999,49.689999,46.462845,0,0.423508483
04/01/2017,50.09,50.09,50.09,50.09,46.836864,0,0.801762423
05/01/2017,50.080002,50.080002,50.080002,50.080002,46.827515,0,-0.019962765
06/01/2017,49.889999,49.889999,49.889999,49.889999,46.649857,0,-0.38010956
09/01/2017,49.66,49.66,49.66,49.66,46.434795,0,-0.462079146
10/01/2017,49.860001,49.860001,49.860001,49.860001,46.621807,0,0.40193226
11/01/2017,49.959999,49.959999,49.959999,49.959999,46.715313,0,0.200361938
12/01/2017,49.810001,49.810001,49.810001,49.810001,46.575054,0,-0.300693652
13/01/2017,49.990002,49.990002,49.990002,49.990002,46.743362,0,0.360718044
17/01/2017,49.950001,49.950001,49.950001,49.950001,46.705959,0,-0.08004981
18/01/2017,49.799999,49.799999,49.799999,49.799999,46.565704,0,-0.300745374
19/01/2017,49.540001,49.540001,49.540001,49.540001,46.322586,0,-0.523464379
20/01/2017,49.619999,49.619999,49.619999,49.619999,46.397392,0,0.161359003
23/01/2017,49.490002,49.490002,49.490002,49.490002,46.275833,0,-0.262339138
24/01/2017,49.82,49.82,49.82,49.82,46.584396,0,0.664577589
25/01/2017,50.349998,50.349998,50.349998,50.349998,47.079979,0,1.058220107
26/01/2017,50.200001,50.200001,50.200001,50.200001,46.939724,0,-0.298352578
27/01/2017,50.060001,50.060001,50.060001,50.060001,46.808815,0,-0.279277067
30/01/2017,49.880001,49.880001,49.880001,49.880001,46.640507,0,-0.360212741
